258  [main] DEBUG o.s.t.c.j.SpringJUnit4ClassRunner - SpringJUnit4ClassRunner constructor called with [class com.clemble.casino.server.payment.PaymentSpringConfigurationTest]. 
2564 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'realPlayerAccountService' via factory method to bean named 'playerAccountTemplate' 
2565 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Eagerly caching bean 'realPlayerAccountService' to allow for resolving potential circular references 
2567 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Finished creating instance of bean 'realPlayerAccountService' 
2567 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'playerAccountController' via factory method to bean named 'playerAccountTemplate' 
2567 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'playerAccountController' via factory method to bean named 'realPlayerAccountService' 
2574 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Eagerly caching bean 'playerAccountController' to allow for resolving potential circular references 
2580 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Finished creating instance of bean 'playerAccountController' 
2580 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'paymentTransactionController' 
2580 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating instance of bean 'paymentTransactionController' 
2580 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'paymentSpringConfiguration' 
2580 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'paymentTransactionRepository' 
2580 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'paymentTransactionController' via factory method to bean named 'paymentTransactionRepository' 
2582 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Eagerly caching bean 'paymentTransactionController' to allow for resolving potential circular references 
2584 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Finished creating instance of bean 'paymentTransactionController' 
2584 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'playerAccountRepository' 
2584 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'pendingTransactionRepository' 
2584 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'playerAccountTemplate' 
2584 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'realPlayerAccountService' 
2584 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'paymentTransactionRequestEventListener' 
2584 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating instance of bean 'paymentTransactionRequestEventListener' 
2584 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'paymentSpringConfiguration' 
2584 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'playerAccountTemplate' 
2585 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'presenceListenerService' 
2585 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'clembleValidationService' 
2585 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'paymentTransactionRequestEventListener' via factory method to bean named 'playerAccountTemplate' 
2585 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'paymentTransactionRequestEventListener' via factory method to bean named 'presenceListenerService' 
2585 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'paymentTransactionRequestEventListener' via factory method to bean named 'clembleValidationService' 
2587 [CL sys:payment:transaction:request > payment:transaction:processor 0] DEBUG c.c.c.s.p.l.SystemPaymentTransactionRequestEventListener - Created connection factory 
2592 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Eagerly caching bean 'paymentTransactionRequestEventListener' to allow for resolving potential circular references 
2593 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Finished creating instance of bean 'paymentTransactionRequestEventListener' 
2593 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'systemPaymentFreezeRequestEventListener' 
2593 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating instance of bean 'systemPaymentFreezeRequestEventListener' 
2594 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'paymentSpringConfiguration' 
2594 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'playerAccountTemplate' 
2594 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'presenceListenerService' 
2594 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'clembleValidationService' 
2594 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'systemPaymentFreezeRequestEventListener' via factory method to bean named 'playerAccountTemplate' 
2594 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'systemPaymentFreezeRequestEventListener' via factory method to bean named 'presenceListenerService' 
2594 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'systemPaymentFreezeRequestEventListener' via factory method to bean named 'clembleValidationService' 
2595 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Eagerly caching bean 'systemPaymentFreezeRequestEventListener' to allow for resolving potential circular references 
2595 [CL sys:payment:transaction:request > payment:transaction:processor 0] DEBUG c.c.c.s.p.l.SystemPaymentTransactionRequestEventListener - Channel for RabbitConnection created 
2597 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Finished creating instance of bean 'systemPaymentFreezeRequestEventListener' 
2597 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'systemPlayerAccountCreationEventListener' 
2597 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating instance of bean 'systemPlayerAccountCreationEventListener' 
2597 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'paymentSpringConfiguration' 
2597 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'playerAccountRepository' 
2597 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'presenceListenerService' 
2597 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'systemPlayerAccountCreationEventListener' via factory method to bean named 'playerAccountRepository' 
2597 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'systemPlayerAccountCreationEventListener' via factory method to bean named 'presenceListenerService' 
2599 [CL sys:payment:transaction:request > payment:transaction:processor 0] DEBUG c.c.c.s.p.l.SystemPaymentTransactionRequestEventListener - Queue declared #method<queue.declare-ok>(queue=sys:payment:transaction:request > payment:transaction:processor, message-count=0, consumer-count=0) 
2599 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Eagerly caching bean 'systemPlayerAccountCreationEventListener' to allow for resolving potential circular references 
2601 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Finished creating instance of bean 'systemPlayerAccountCreationEventListener' 
2602 [CL sys:payment:transaction:request > payment:transaction:processor 0] DEBUG c.c.c.s.p.l.SystemPaymentTransactionRequestEventListener - Basic consume amq.ctag-GXT6kmE8LfRwSMlYGgmd6g 
2603 [main] DEBUG o.s.c.s.GenericApplicationContext - Unable to locate LifecycleProcessor with name 'lifecycleProcessor': using default [org.springframework.context.support.DefaultLifecycleProcessor@d59970a] 
2604 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'lifecycleProcessor' 
2604 [CL sys:payment:transaction:request > payment:transaction:processor 0] DEBUG c.c.c.s.p.l.SystemPaymentTransactionRequestEventListener - Bind #method<queue.bind-ok>() with channel sys:payment:transaction:request 
2604 [CL sys:player:created > payment:construction 0] DEBUG c.c.c.s.p.l.SystemPlayerAccountCreationEventListener - Created connection factory 
2604 [CL sys:payment:transaction:request > payment:transaction:processor 0] DEBUG c.c.c.s.p.l.SystemPaymentTransactionRequestEventListener - consume OK amq.ctag-GXT6kmE8LfRwSMlYGgmd6g 
2605 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.liveBeansView.mbeanDomain' in [systemProperties] 
2605 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.liveBeansView.mbeanDomain' in [systemEnvironment] 
2605 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.liveBeansView.mbeanDomain' in [clembleConfig] 
2605 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'spring.liveBeansView.mbeanDomain' in any property source. Returning [null] 
2606 [main] DEBUG o.s.t.c.DefaultCacheAwareContextLoaderDelegate - Storing ApplicationContext in cache under key [[MergedContextConfiguration@4d826d77 testClass = PaymentSpringConfigurationTest, locations = '{}', classes = '{class com.clemble.casino.server.payment.spring.PaymentSpringConfiguration}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]] 
2606 [main] DEBUG o.s.test.context.cache - Spring test ApplicationContext cache statistics: [ContextCache@36453307 size = 1, hitCount = 0, missCount = 1, parentContextCount = 0] 
2608 [CL sys:player:created > payment:construction 0] DEBUG c.c.c.s.p.l.SystemPlayerAccountCreationEventListener - Channel for RabbitConnection created 
2608 [CL sys:player:created > payment:construction 0] DEBUG c.c.c.s.p.l.SystemPlayerAccountCreationEventListener - Queue declared #method<queue.declare-ok>(queue=sys:player:created > payment:construction, message-count=1, consumer-count=0) 
2609 [CL sys:player:created > payment:construction 0] DEBUG c.c.c.s.p.l.SystemPlayerAccountCreationEventListener - Basic consume amq.ctag-Jd-R1d1hSR5kbbh3HAFykw 
2611 [CL sys:player:created > payment:construction 0] DEBUG c.c.c.s.p.l.SystemPlayerAccountCreationEventListener - Bind #method<queue.bind-ok>() with channel sys:player:created 
2612 [CL sys:player:created > payment:construction 0] DEBUG c.c.c.s.p.l.SystemPlayerAccountCreationEventListener - consume OK amq.ctag-Jd-R1d1hSR5kbbh3HAFykw 
2612 [CL sys:payment:freeze:request > payment:transaction:processor 0] DEBUG c.c.c.s.p.l.SystemPaymentFreezeRequestEventListener - Created connection factory 
2612 [CL sys:player:created > payment:construction 0] DEBUG c.c.c.s.p.l.SystemPlayerAccountCreationEventListener - Processing amq.ctag-Jd-R1d1hSR5kbbh3HAFykw from clemble.system with routing key sys:player:created 
2626 [main] DEBUG o.s.t.c.s.DirtiesContextTestExecutionListener - After test method: context [DefaultTestContext@770c2e6b testClass = PaymentSpringConfigurationTest, testInstance = com.clemble.casino.server.payment.PaymentSpringConfigurationTest@1a052a00, testMethod = initializationTest@PaymentSpringConfigurationTest, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@4d826d77 testClass = PaymentSpringConfigurationTest, locations = '{}', classes = '{class com.clemble.casino.server.payment.spring.PaymentSpringConfiguration}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]], class dirties context [false], class mode [null], method dirties context [false]. 
2627 [main] DEBUG o.s.t.c.s.DirtiesContextTestExecutionListener - After test class: context [DefaultTestContext@770c2e6b testClass = PaymentSpringConfigurationTest, testInstance = [null], testMethod = [null], testException = [null], mergedContextConfiguration = [MergedContextConfiguration@4d826d77 testClass = PaymentSpringConfigurationTest, locations = '{}', classes = '{class com.clemble.casino.server.payment.spring.PaymentSpringConfiguration}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]], dirtiesContext [false]. 
2628 [main] DEBUG o.s.t.c.j.SpringJUnit4ClassRunner - SpringJUnit4ClassRunner constructor called with [class com.clemble.casino.server.payment.PaymentTransactionRepositoryTest]. 
2628 [main] DEBUG o.s.test.context.BootstrapUtils - Instantiating TestContextBootstrapper from class [org.springframework.test.context.support.DefaultTestContextBootstrapper] 
2628 [main] DEBUG o.s.t.c.s.AbstractDelegatingSmartContextLoader - Delegating to AnnotationConfigContextLoader to process context configuration [ContextConfigurationAttributes@1b812421 declaringClass = 'com.clemble.casino.server.payment.PaymentTransactionRepositoryTest', classes = '{class com.clemble.casino.server.payment.spring.PaymentSpringConfiguration}', locations = '{}', inheritLocations = true, initializers = '{}', inheritInitializers = true, name = [null], contextLoaderClass = 'org.springframework.test.context.ContextLoader']. 
2628 [main] DEBUG o.s.t.c.support.ActiveProfilesUtils - Could not find an 'annotation declaring class' for annotation type [org.springframework.test.context.ActiveProfiles] and class [com.clemble.casino.server.payment.PaymentTransactionRepositoryTest] 
2629 [main] DEBUG o.s.t.c.s.DefaultTestContextBootstrapper - @TestExecutionListeners is not present for class [com.clemble.casino.server.payment.PaymentTransactionRepositoryTest]: using defaults. 
2630 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener] 
2631 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@38f2e97e, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@779dfe55, org.springframework.test.context.support.DirtiesContextTestExecutionListener@323659f8, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1144a55a, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@3e521715] 
2631 [main] DEBUG o.s.t.annotation.ProfileValueUtils - Retrieved @ProfileValueSourceConfiguration [null] for test class [com.clemble.casino.server.payment.PaymentTransactionRepositoryTest] 
2631 [main] DEBUG o.s.t.annotation.ProfileValueUtils - Retrieved ProfileValueSource type [class org.springframework.test.annotation.SystemProfileValueSource] for class [com.clemble.casino.server.payment.PaymentTransactionRepositoryTest] 
2631 [main] DEBUG o.s.t.annotation.ProfileValueUtils - Retrieved @ProfileValueSourceConfiguration [null] for test class [com.clemble.casino.server.payment.PaymentTransactionRepositoryTest] 
2631 [main] DEBUG o.s.t.annotation.ProfileValueUtils - Retrieved ProfileValueSource type [class org.springframework.test.annotation.SystemProfileValueSource] for class [com.clemble.casino.server.payment.PaymentTransactionRepositoryTest] 
2632 [main] DEBUG o.s.t.annotation.ProfileValueUtils - Retrieved @ProfileValueSourceConfiguration [null] for test class [com.clemble.casino.server.payment.PaymentTransactionRepositoryTest] 
2632 [main] DEBUG o.s.t.annotation.ProfileValueUtils - Retrieved ProfileValueSource type [class org.springframework.test.annotation.SystemProfileValueSource] for class [com.clemble.casino.server.payment.PaymentTransactionRepositoryTest] 
2632 [main] DEBUG o.s.t.c.s.DependencyInjectionTestExecutionListener - Performing dependency injection for test context [[DefaultTestContext@26a529dc testClass = PaymentTransactionRepositoryTest, testInstance = com.clemble.casino.server.payment.PaymentTransactionRepositoryTest@265c5d69, testMethod = [null], testException = [null], mergedContextConfiguration = [MergedContextConfiguration@1286528d testClass = PaymentTransactionRepositoryTest, locations = '{}', classes = '{class com.clemble.casino.server.payment.spring.PaymentSpringConfiguration}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]]. 
2633 [main] DEBUG o.s.t.c.DefaultCacheAwareContextLoaderDelegate - Retrieved ApplicationContext from cache with key [[MergedContextConfiguration@1286528d testClass = PaymentTransactionRepositoryTest, locations = '{}', classes = '{class com.clemble.casino.server.payment.spring.PaymentSpringConfiguration}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]] 
2633 [main] DEBUG o.s.test.context.cache - Spring test ApplicationContext cache statistics: [ContextCache@36453307 size = 1, hitCount = 1, missCount = 1, parentContextCount = 0] 
2635 [CL sys:payment:freeze:request > payment:transaction:processor 0] DEBUG c.c.c.s.p.l.SystemPaymentFreezeRequestEventListener - Channel for RabbitConnection created 
2635 [CL sys:payment:freeze:request > payment:transaction:processor 0] DEBUG c.c.c.s.p.l.SystemPaymentFreezeRequestEventListener - Queue declared #method<queue.declare-ok>(queue=sys:payment:freeze:request > payment:transaction:processor, message-count=0, consumer-count=0) 
2636 [CL sys:payment:freeze:request > payment:transaction:processor 0] DEBUG c.c.c.s.p.l.SystemPaymentFreezeRequestEventListener - Basic consume amq.ctag-rgZmW4VAeEhOQkxTPoriTg 
2636 [CL sys:payment:freeze:request > payment:transaction:processor 0] DEBUG c.c.c.s.p.l.SystemPaymentFreezeRequestEventListener - Bind #method<queue.bind-ok>() with channel sys:payment:freeze:request 
2636 [CL sys:payment:freeze:request > payment:transaction:processor 0] DEBUG c.c.c.s.p.l.SystemPaymentFreezeRequestEventListener - consume OK amq.ctag-rgZmW4VAeEhOQkxTPoriTg 
2644 [main] DEBUG o.s.b.f.a.InjectionMetadata - Processing injected element of bean 'com.clemble.casino.server.payment.PaymentTransactionRepositoryTest': AutowiredFieldElement for public com.clemble.casino.server.payment.repository.PaymentTransactionRepository com.clemble.casino.server.payment.PaymentTransactionRepositoryTest.transactionRepository 
2648 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'paymentTransactionRepository' 
2648 [main] DEBUG o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowiring by type from bean name 'com.clemble.casino.server.payment.PaymentTransactionRepositoryTest' to bean named 'paymentTransactionRepository' 
2723 [CL sys:player:created > payment:construction 0] DEBUG c.c.c.s.p.l.SystemPlayerAccountCreationEventListener - Extracted event p0l9WLySBZ > sys:player:created 
2734 [CL sys:player:created > payment:construction 0] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'org.springframework.data.mongodb.core.mapping.event.AuditingEventListener' 
2734 [CL sys:player:created > payment:construction 0] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'mongoAuditingHandler' 
2749 [CL sys:player:created > payment:construction 0] DEBUG o.s.data.mongodb.core.MongoTemplate - Inserting DBObject containing fields: [_class, _id, money, version] in collection: playerAccount 
2751 [CL sys:player:created > payment:construction 0] DEBUG o.s.data.mongodb.core.MongoDbUtils - Getting Mongo Database name=[clemble] 
2777 [CL sys:player:created > payment:construction 0] DEBUG c.c.c.s.p.l.SystemPlayerAccountCreationEventListener - Processing finished amq.ctag-Jd-R1d1hSR5kbbh3HAFykw 
2805 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'org.springframework.data.mongodb.core.mapping.event.AuditingEventListener' 
2805 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'mongoAuditingHandler' 
2819 [main] DEBUG o.s.data.mongodb.core.MongoTemplate - Saving DBObject containing fields: [_class, _id, operations, transactionDate, processingDate] 
2820 [main] DEBUG o.s.data.mongodb.core.MongoDbUtils - Getting Mongo Database name=[clemble] 
2841 [main] DEBUG o.s.d.m.r.query.MongoQueryCreator - Created query Query: { "operations.player" : "zk7vi" , "transactionKey" : { "$regex" : "zk7vi"}}, Fields: null, Sort: null 
2845 [main] DEBUG o.s.data.mongodb.core.MongoTemplate - find using query: { "operations.player" : "zk7vi" , "_id" : { "$regex" : "zk7vi"}} fields: null for class: class com.clemble.casino.payment.PaymentTransaction in collection: paymentTransaction 
2846 [main] DEBUG o.s.data.mongodb.core.MongoDbUtils - Getting Mongo Database name=[clemble] 
2867 [main] DEBUG o.s.t.c.s.DirtiesContextTestExecutionListener - After test method: context [DefaultTestContext@26a529dc testClass = PaymentTransactionRepositoryTest, testInstance = com.clemble.casino.server.payment.PaymentTransactionRepositoryTest@265c5d69, testMethod = testSave@PaymentTransactionRepositoryTest, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@1286528d testClass = PaymentTransactionRepositoryTest, locations = '{}', classes = '{class com.clemble.casino.server.payment.spring.PaymentSpringConfiguration}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]], class dirties context [false], class mode [null], method dirties context [false]. 
2867 [main] DEBUG o.s.t.c.s.DirtiesContextTestExecutionListener - After test class: context [DefaultTestContext@26a529dc testClass = PaymentTransactionRepositoryTest, testInstance = [null], testMethod = [null], testException = [null], mergedContextConfiguration = [MergedContextConfiguration@1286528d testClass = PaymentTransactionRepositoryTest, locations = '{}', classes = '{class com.clemble.casino.server.payment.spring.PaymentSpringConfiguration}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]], dirtiesContext [false]. 
2868 [main] DEBUG o.s.t.c.j.SpringJUnit4ClassRunner - SpringJUnit4ClassRunner constructor called with [class com.clemble.casino.server.payment.PaymentTransactionServiceTest]. 
2868 [main] DEBUG o.s.test.context.BootstrapUtils - Instantiating TestContextBootstrapper from class [org.springframework.test.context.support.DefaultTestContextBootstrapper] 
2872 [main] DEBUG o.s.t.c.s.AbstractDelegatingSmartContextLoader - Delegating to AnnotationConfigContextLoader to process context configuration [ContextConfigurationAttributes@5e3a39cd declaringClass = 'com.clemble.casino.server.payment.PaymentTransactionServiceTest', classes = '{class com.clemble.casino.server.payment.spring.PaymentSpringConfiguration}', locations = '{}', inheritLocations = true, initializers = '{}', inheritInitializers = true, name = [null], contextLoaderClass = 'org.springframework.test.context.ContextLoader']. 
2874 [main] DEBUG o.s.t.c.support.ActiveProfilesUtils - Could not find an 'annotation declaring class' for annotation type [org.springframework.test.context.ActiveProfiles] and class [com.clemble.casino.server.payment.PaymentTransactionServiceTest] 
2874 [main] DEBUG o.s.t.c.s.DefaultTestContextBootstrapper - @TestExecutionListeners is not present for class [com.clemble.casino.server.payment.PaymentTransactionServiceTest]: using defaults. 
2877 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener] 
2877 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@2fe88a09, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1917d90f, org.springframework.test.context.support.DirtiesContextTestExecutionListener@66bfd864, org.springframework.test.context.transaction.TransactionalTestExecutionListener@4aac85fa, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@21fff664] 
2878 [main] DEBUG o.s.t.annotation.ProfileValueUtils - Retrieved @ProfileValueSourceConfiguration [null] for test class [com.clemble.casino.server.payment.PaymentTransactionServiceTest] 
2878 [main] DEBUG o.s.t.annotation.ProfileValueUtils - Retrieved ProfileValueSource type [class org.springframework.test.annotation.SystemProfileValueSource] for class [com.clemble.casino.server.payment.PaymentTransactionServiceTest] 
2878 [main] DEBUG o.s.t.annotation.ProfileValueUtils - Retrieved @ProfileValueSourceConfiguration [null] for test class [com.clemble.casino.server.payment.PaymentTransactionServiceTest] 
2878 [main] DEBUG o.s.t.annotation.ProfileValueUtils - Retrieved ProfileValueSource type [class org.springframework.test.annotation.SystemProfileValueSource] for class [com.clemble.casino.server.payment.PaymentTransactionServiceTest] 
2878 [main] DEBUG o.s.t.annotation.ProfileValueUtils - Retrieved @ProfileValueSourceConfiguration [null] for test class [com.clemble.casino.server.payment.PaymentTransactionServiceTest] 
2878 [main] DEBUG o.s.t.annotation.ProfileValueUtils - Retrieved ProfileValueSource type [class org.springframework.test.annotation.SystemProfileValueSource] for class [com.clemble.casino.server.payment.PaymentTransactionServiceTest] 
2879 [main] DEBUG o.s.t.c.s.DependencyInjectionTestExecutionListener - Performing dependency injection for test context [[DefaultTestContext@6079cf5 testClass = PaymentTransactionServiceTest, testInstance = com.clemble.casino.server.payment.PaymentTransactionServiceTest@1e6308a9, testMethod = [null], testException = [null], mergedContextConfiguration = [MergedContextConfiguration@30cecdca testClass = PaymentTransactionServiceTest, locations = '{}', classes = '{class com.clemble.casino.server.payment.spring.PaymentSpringConfiguration}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]]. 
2879 [main] DEBUG o.s.t.c.DefaultCacheAwareContextLoaderDelegate - Retrieved ApplicationContext from cache with key [[MergedContextConfiguration@30cecdca testClass = PaymentTransactionServiceTest, locations = '{}', classes = '{class com.clemble.casino.server.payment.spring.PaymentSpringConfiguration}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]] 
2879 [main] DEBUG o.s.test.context.cache - Spring test ApplicationContext cache statistics: [ContextCache@36453307 size = 1, hitCount = 2, missCount = 1, parentContextCount = 0] 
2882 [main] DEBUG o.s.b.f.a.InjectionMetadata - Processing injected element of bean 'com.clemble.casino.server.payment.PaymentTransactionServiceTest': AutowiredFieldElement for public com.clemble.casino.server.payment.listener.SystemPlayerAccountCreationEventListener com.clemble.casino.server.payment.PaymentTransactionServiceTest.accountCreator 
2882 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'systemPlayerAccountCreationEventListener' 
2884 [main] DEBUG o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowiring by type from bean name 'com.clemble.casino.server.payment.PaymentTransactionServiceTest' to bean named 'systemPlayerAccountCreationEventListener' 
2884 [main] DEBUG o.s.b.f.a.InjectionMetadata - Processing injected element of bean 'com.clemble.casino.server.payment.PaymentTransactionServiceTest': AutowiredFieldElement for public com.clemble.casino.server.payment.repository.ServerAccountService com.clemble.casino.server.payment.PaymentTransactionServiceTest.accountTemplate 
2884 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'playerAccountTemplate' 
2885 [main] DEBUG o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowiring by type from bean name 'com.clemble.casino.server.payment.PaymentTransactionServiceTest' to bean named 'playerAccountTemplate' 
2885 [main] DEBUG o.s.b.f.a.InjectionMetadata - Processing injected element of bean 'com.clemble.casino.server.payment.PaymentTransactionServiceTest': AutowiredFieldElement for public com.clemble.casino.server.payment.listener.SystemPaymentTransactionRequestEventListener com.clemble.casino.server.payment.PaymentTransactionServiceTest.eventListener 
2885 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'paymentTransactionRequestEventListener' 
2885 [main] DEBUG o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowiring by type from bean name 'com.clemble.casino.server.payment.PaymentTransactionServiceTest' to bean named 'paymentTransactionRequestEventListener' 
